order_id,order_date,product,product_category,perishable,product_risk_weight,shelf_life_days,supplier,supplier_id,supplier_region,supplier_type,supplier_scale,supplier_reliability,supplier_risk_score,quantity_kg,price_per_kg,total_value_zar,promised_days,actual_days,delay_days,expected_delivery_date,actual_delivery_date,on_time,year,month,quarter,weekday,price_zscore,is_spike
ORD-121637,2022-01-08,Tomatoes,Vegetables,True,0.85,7,Spain Medium Imports,55,Spain,International,Medium,0.876,55.6,559,12.94,7233.46,11,23,12,2022-01-19,2022-01-31,0,2022,1,1,5,-0.5722843595627592,False
ORD-134150,2022-01-08,Asparagus,Premium Vegetables,True,0.92,7,Northern Cape Medium Grapes,51,Northern Cape,Local,Medium,0.647,46.3,370,112.62,41669.4,4,7,3,2022-01-12,2022-01-15,0,2022,1,1,5,4.726399924145415,True
ORD-183309,2022-01-08,Cauliflower,Vegetables,True,0.8,7,Eastern Cape Medium Livestock,22,Eastern Cape,Local,Medium,0.778,56.8,260,19.99,5197.4,3,6,3,2022-01-11,2022-01-14,0,2022,1,1,5,0.2754204029535915,False
ORD-179302,2022-01-08,Fresh Basil,Herbs,True,0.96,5,Eastern Cape Large Livestock,24,Eastern Cape,Local,Large,0.768,52.6,884,68.35,60421.4,3,8,5,2022-01-11,2022-01-16,0,2022,1,1,5,0.5506929907353969,False
ORD-179304,2022-01-08,Lemons,Fruits,False,0.35,60,KwaZulu-Natal Medium Subtropical,15,KwaZulu-Natal,Local,Medium,0.88,81.0,348,19.11,6650.28,3,5,2,2022-01-11,2022-01-13,0,2022,1,1,5,0.19472152176203172,False
ORD-113675,2022-01-08,Rainbow Chard,Premium Vegetables,True,0.94,5,Limpopo Large Subtropical,47,Limpopo,Local,Large,0.72,53.2,174,38.05,6620.7,5,10,5,2022-01-13,2022-01-18,0,2022,1,1,5,-0.14742496464095392,False
ORD-154807,2022-01-08,Radishes,Roots,True,0.7,10,Western Cape Medium Vegetables,4,Western Cape,Local,Medium,0.977,78.7,155,10.5,1627.5,2,3,1,2022-01-10,2022-01-11,0,2022,1,1,5,0.25988303444490346,False
ORD-131370,2022-01-08,Baby Kale,Premium Vegetables,True,0.96,4,Northern Cape Large Grapes,53,Northern Cape,Local,Large,0.664,47.2,582,47.13,27429.66,5,10,5,2022-01-13,2022-01-18,0,2022,1,1,5,0.3396081782105641,False
ORD-148840,2022-01-08,Fresh Parsley,Herbs,True,0.93,7,Spain Medium Imports,55,Spain,International,Medium,0.876,54.0,239,61.07,14595.73,11,22,11,2022-01-19,2022-01-30,0,2022,1,1,5,1.123439688863948,False
ORD-130235,2022-01-08,Chickpeas,Grains,False,0.22,365,Eastern Cape Medium Citrus,21,Eastern Cape,Local,Medium,0.816,77.2,570,22.04,12562.8,3,7,4,2022-01-11,2022-01-15,0,2022,1,1,5,0.6439148993076714,False
ORD-165165,2022-01-08,Celery,Vegetables,True,0.78,14,Northern Cape Medium Grapes,51,Northern Cape,Local,Medium,0.647,49.1,841,11.92,10024.72,4,10,6,2022-01-12,2022-01-18,0,2022,1,1,5,-0.5143370688562138,False
ORD-160537,2022-01-08,Grapes Red,Fruits,True,0.8,14,Limpopo Small Avocados,44,Limpopo,Local,Small,0.735,57.5,693,29.77,20630.61,3,9,6,2022-01-11,2022-01-17,0,2022,1,1,5,-1.2938205289615028,False
ORD-185741,2022-01-08,Fresh Parsley,Herbs,True,0.93,7,Peru Large Imports,66,Peru,International,Large,0.804,41.8,801,60.73,48644.73,12,29,17,2022-01-20,2022-02-06,0,2022,1,1,5,1.0957811852639818,False
ORD-120591,2022-01-08,Lettuce Iceberg,Vegetables,True,0.88,7,India Large Imports,72,India,International,Large,0.703,37.7,697,16.58,11556.26,15,37,22,2022-01-23,2022-02-14,0,2022,1,1,5,2.091719497045769,True
ORD-111350,2022-01-08,Cucumbers,Vegetables,True,0.83,8,Chile Large Imports,64,Chile,International,Large,0.809,49.3,374,19.85,7423.9,15,32,17,2022-01-23,2022-02-09,0,2022,1,1,5,0.5490890405957751,False
ORD-194474,2022-01-08,Organic Berries Mix,Premium Fruits,True,1.0,3,North West Large Maize,41,North West,Local,Large,0.745,49.5,605,105.76,63984.8,3,11,8,2022-01-11,2022-01-19,0,2022,1,1,5,0.4921881109069259,False
ORD-184630,2022-01-08,Oranges Valencia,Fruits,False,0.38,45,Limpopo Medium Avocados,46,Limpopo,Local,Medium,0.673,59.7,166,19.86,3296.76,2,6,4,2022-01-10,2022-01-14,0,2022,1,1,5,0.040284441883450865,False
ORD-105422,2022-01-08,Rainbow Chard,Premium Vegetables,True,0.94,5,Spain Medium Imports,55,Spain,International,Medium,0.876,53.8,526,45.47,23917.22,9,21,12,2022-01-17,2022-01-29,0,2022,1,1,5,0.6050525348785827,False
ORD-176327,2022-01-08,Cabbage,Vegetables,False,0.45,21,Mpumalanga Medium Tropical,27,Mpumalanga,Local,Medium,0.762,67.2,167,10.74,1793.58,3,10,7,2022-01-11,2022-01-18,0,2022,1,1,5,0.48516442498828993,False
ORD-198916,2022-01-08,Organic Avocados,Premium Fruits,True,0.98,5,Mpumalanga Small Tropical,25,Mpumalanga,Local,Small,0.791,59.5,150,136.76,20514.0,2,5,3,2022-01-10,2022-01-13,0,2022,1,1,5,2.5551327152499193,True
ORD-185807,2022-01-08,Apples Green,Fruits,False,0.4,90,Spain Large Imports,56,Spain,International,Large,0.913,83.3,274,33.05,9055.7,10,19,9,2022-01-18,2022-01-27,0,2022,1,1,5,1.075130194099427,False
ORD-133724,2022-01-08,Asparagus,Premium Vegetables,True,0.92,7,Netherlands Large Imports,58,Netherlands,International,Large,0.958,62.4,278,61.94,17219.32,10,18,8,2022-01-18,2022-01-26,0,2022,1,1,5,0.8076973633533179,False
ORD-192369,2022-01-08,Bell Peppers Green,Vegetables,True,0.84,10,Mpumalanga Small Vegetables,26,Mpumalanga,Local,Small,0.77,55.2,184,26.8,4931.2,5,8,3,2022-01-13,2022-01-16,0,2022,1,1,5,0.7914438010360072,False
ORD-103006,2022-01-08,Mangoes,Fruits,True,0.85,10,USA Medium Imports,59,USA,International,Medium,0.882,56.2,613,22.42,13743.46,14,30,16,2022-01-22,2022-02-07,0,2022,1,1,5,-0.7275721836686763,False
ORD-170481,2022-01-08,Organic Butter Lettuce,Premium Vegetables,True,0.98,3,Northern Cape Small Grapes,49,Northern Cape,Local,Small,0.714,51.8,496,19.79,9815.84,5,13,8,2022-01-13,2022-01-21,0,2022,1,1,5,-1.2172535999045921,False
ORD-137233,2022-01-08,Chickpeas,Grains,False,0.22,365,North West Small Sunflowers,38,North West,Local,Small,0.752,70.8,639,18.59,11879.01,5,8,3,2022-01-13,2022-01-16,0,2022,1,1,5,-0.24638621347092957,False
ORD-198639,2022-01-08,Fresh Cilantro,Herbs,True,0.95,5,Spain Medium Imports,55,Spain,International,Medium,0.876,53.6,130,55.02,7152.6,12,23,11,2022-01-20,2022-01-31,0,2022,1,1,5,0.21974378275158588,False
ORD-103970,2022-01-08,Celery,Vegetables,True,0.78,14,Peru Medium Imports,65,Peru,International,Medium,0.851,54.5,226,16.99,3839.74,12,26,14,2022-01-20,2022-02-03,0,2022,1,1,5,0.9221599572971984,False
ORD-167756,2022-01-08,Strawberries,Fruits,True,0.94,5,Mpumalanga Small Vegetables,26,Mpumalanga,Local,Small,0.77,53.2,270,46.91,12665.7,5,26,21,2022-01-13,2022-02-03,0,2022,1,1,5,-0.04454336262914373,False
ORD-126710,2022-01-08,Organic Avocados,Premium Fruits,True,0.98,5,Free State Large Potatoes,36,Free State,Local,Large,0.738,54.2,574,62.66,35966.84,5,8,3,2022-01-13,2022-01-16,0,2022,1,1,5,-0.8860596439151541,False
ORD-170114,2022-01-08,Avocados Hass,Fruits,True,0.88,7,North West Large Maize,41,North West,Local,Large,0.745,51.9,115,37.79,4345.85,4,6,2,2022-01-12,2022-01-14,0,2022,1,1,5,-0.5314378063957259,False
ORD-105937,2022-01-08,Beetroot,Roots,False,0.35,30,Chile Medium Imports,63,Chile,International,Medium,0.808,73.8,765,15.81,12094.65,17,33,16,2022-01-25,2022-02-10,0,2022,1,1,5,0.9386531655126064,False
ORD-173362,2022-01-08,Onions Red,Roots,False,0.3,90,Gauteng Large Grains,12,Gauteng,Local,Large,0.886,82.6,423,11.41,4826.43,4,5,1,2022-01-12,2022-01-13,0,2022,1,1,5,0.22797153253512029,False
ORD-152038,2022-01-08,Radishes,Roots,True,0.7,10,Northern Cape Small Dates,50,Northern Cape,Local,Small,0.712,57.2,84,10.66,895.44,4,10,6,2022-01-12,2022-01-18,0,2022,1,1,5,0.3280844836601317,False
ORD-157663,2022-01-08,Pineapples,Fruits,False,0.55,21,Limpopo Large Avocados,48,Limpopo,Local,Large,0.669,55.9,481,23.63,11366.03,2,6,4,2022-01-10,2022-01-14,0,2022,1,1,5,-1.386164233756939,False
ORD-118972,2022-01-08,Eggplant,Vegetables,True,0.82,10,Free State Small Potatoes,32,Free State,Local,Small,0.764,60.0,228,25.51,5816.28,5,7,2,2022-01-13,2022-01-15,0,2022,1,1,5,0.9419890650649185,False
ORD-114274,2022-01-08,Grapes Red,Fruits,True,0.8,14,Netherlands Large Imports,58,Netherlands,International,Large,0.958,64.8,259,31.66,8199.94,7,15,8,2022-01-15,2022-01-23,0,2022,1,1,5,-1.1153509786209759,False
ORD-151950,2022-01-08,Grapes Red,Fruits,True,0.8,14,Western Cape Large Vegetables,6,Western Cape,Local,Large,0.914,75.4,295,27.39,8080.05,5,6,1,2022-01-13,2022-01-14,0,2022,1,1,5,-1.5185599627236477,False
ORD-181252,2022-01-08,Organic Butter Lettuce,Premium Vegetables,True,0.98,3,Gauteng Large Distribution,11,Gauteng,Local,Large,0.928,73.2,547,22.93,12542.71,3,5,2,2022-01-11,2022-01-13,0,2022,1,1,5,-0.8166521370539451,False
ORD-114255,2022-01-08,Eggplant,Vegetables,True,0.82,10,Limpopo Large Avocados,48,Limpopo,Local,Large,0.669,50.5,312,22.46,7007.52,3,8,5,2022-01-11,2022-01-16,0,2022,1,1,5,0.31223867211957157,False
ORD-128001,2022-01-08,Lettuce Romaine,Vegetables,True,0.88,7,Mpumalanga Medium Vegetables,28,Mpumalanga,Local,Medium,0.792,61.6,249,8.71,2168.79,3,6,3,2022-01-11,2022-01-14,0,2022,1,1,5,-1.416703773498682,False
ORD-166044,2022-01-08,Lettuce Romaine,Vegetables,True,0.88,7,Limpopo Large Subtropical,47,Limpopo,Local,Large,0.72,54.4,587,8.13,4772.31,3,9,6,2022-01-11,2022-01-17,0,2022,1,1,5,-1.598290678812042,False
ORD-126410,2022-01-08,Pineapples,Fruits,False,0.55,21,China Large Imports,70,China,International,Large,0.801,69.1,932,26.41,24614.12,17,38,21,2022-01-25,2022-02-15,0,2022,1,1,5,-1.0283034130439377,False
ORD-180390,2022-01-09,Lentils,Grains,False,0.22,365,Western Cape Small Vegetables,2,Western Cape,Local,Small,0.919,87.5,228,23.61,5383.08,5,6,1,2022-01-14,2022-01-15,0,2022,1,1,6,0.3452455043301751,False
ORD-161571,2022-01-09,White Rice,Grains,False,0.18,365,Eastern Cape Small Livestock,20,Eastern Cape,Local,Small,0.829,79.3,117,14.62,1710.54,2,5,3,2022-01-11,2022-01-14,0,2022,1,1,6,-0.015389422301935978,False
ORD-132986,2022-01-09,Cabbage,Vegetables,False,0.45,21,Free State Small Potatoes,32,Free State,Local,Small,0.764,67.4,127,10.52,1336.04,2,4,2,2022-01-11,2022-01-13,0,2022,1,1,6,0.3776019597647365,False
ORD-116605,2022-01-09,Microgreens Mix,Premium Vegetables,True,1.0,2,Gauteng Medium Distribution,9,Gauteng,Local,Medium,0.875,67.5,202,61.12,12346.24,2,3,1,2022-01-11,2022-01-12,0,2022,1,1,6,0.07652334883713736,False
ORD-127540,2022-01-09,Strawberries,Fruits,True,0.94,5,Free State Medium Grains,33,Free State,Local,Medium,0.786,59.8,468,49.74,23278.32,5,17,12,2022-01-14,2022-01-26,0,2022,1,1,6,0.19139430828492687,False
ORD-150049,2022-01-09,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,Italy Large Imports,62,Italy,International,Large,0.894,55.4,466,32.04,14930.64,11,23,12,2022-01-20,2022-02-01,0,2022,1,1,6,-0.3288472410723905,False
ORD-158854,2022-01-09,Artichokes,Premium Vegetables,True,0.9,7,Thailand Medium Imports,67,Thailand,International,Medium,0.778,44.8,254,55.58,14117.32,19,43,24,2022-01-28,2022-02-21,0,2022,1,1,6,0.7617495141966404,False
ORD-142520,2022-01-09,Onions Brown,Roots,False,0.28,90,Limpopo Medium Subtropical,45,Limpopo,Local,Medium,0.671,61.5,407,10.51,4277.57,5,9,4,2022-01-14,2022-01-18,0,2022,1,1,6,0.35975667323363436,False
ORD-126810,2022-01-09,Ginger,Roots,False,0.48,60,Free State Medium Potatoes,34,Free State,Local,Medium,0.739,64.3,230,41.42,9526.6,4,6,2,2022-01-13,2022-01-15,0,2022,1,1,6,-1.0703321029275,False
ORD-100266,2022-01-09,Lemons,Fruits,False,0.35,60,Gauteng Large Distribution,11,Gauteng,Local,Large,0.928,85.8,140,18.13,2538.2,4,5,1,2022-01-13,2022-01-14,0,2022,1,1,6,-0.08296398831831726,False
ORD-169915,2022-01-09,Oranges Valencia,Fruits,False,0.38,45,Gauteng Small Distribution,7,Gauteng,Local,Small,0.857,78.1,445,21.01,9349.45,3,4,1,2022-01-12,2022-01-13,0,2022,1,1,6,0.31823740610699536,False
ORD-152179,2022-01-09,Cabbage,Vegetables,False,0.45,21,Peru Large Imports,66,Peru,International,Large,0.804,71.4,471,11.6,5463.6,15,28,13,2022-01-24,2022-02-06,0,2022,1,1,6,0.9056358799530883,False
ORD-144926,2022-01-09,Oranges Navel,Fruits,False,0.38,45,Free State Medium Grains,33,Free State,Local,Medium,0.786,71.0,522,21.07,10998.54,5,8,3,2022-01-14,2022-01-17,0,2022,1,1,6,-0.18891039408490912,False
ORD-113882,2022-01-09,Organic Quinoa,Grains,False,0.25,365,China Large Imports,70,China,International,Large,0.801,75.1,213,76.81,16360.53,19,36,17,2022-01-28,2022-02-14,0,2022,1,1,6,0.7095138718616456,False
ORD-175491,2022-01-09,Butternut Squash,Vegetables,False,0.4,60,Western Cape Large Premium,5,Western Cape,Local,Large,0.933,85.3,280,18.73,5244.4,3,4,1,2022-01-12,2022-01-13,0,2022,1,1,6,0.39485120562343423,False
ORD-199647,2022-01-09,Pineapples,Fruits,False,0.55,21,North West Small Sunflowers,38,North West,Local,Small,0.752,64.2,403,21.9,8825.7,2,4,2,2022-01-11,2022-01-13,0,2022,1,1,6,-1.6088617948481232,False
ORD-134106,2022-01-09,Butternut Squash,Vegetables,False,0.4,60,Peru Large Imports,66,Peru,International,Large,0.804,72.4,167,21.66,3617.22,15,37,22,2022-01-24,2022-02-15,0,2022,1,1,6,1.1705789984567827,False
ORD-130836,2022-01-09,Tomatoes,Vegetables,True,0.85,7,USA Medium Imports,59,USA,International,Medium,0.882,56.2,447,11.03,4930.41,14,29,15,2022-01-23,2022-02-07,0,2022,1,1,6,-1.1250255469148154,False
ORD-189004,2022-01-09,Potatoes Sweet,Roots,False,0.38,45,Free State Medium Potatoes,34,Free State,Local,Medium,0.739,66.3,416,16.51,6868.16,5,7,2,2022-01-14,2022-01-16,0,2022,1,1,6,0.2063975605396453,False
ORD-160381,2022-01-09,Bananas,Fruits,True,0.75,10,Free State Medium Potatoes,34,Free State,Local,Medium,0.739,53.9,625,9.94,6212.5,5,8,3,2022-01-14,2022-01-17,0,2022,1,1,6,-0.6041713020863516,False
ORD-189325,2022-01-09,Fresh Cilantro,Herbs,True,0.95,5,Free State Small Potatoes,32,Free State,Local,Small,0.764,57.4,112,59.74,6690.88,3,5,2,2022-01-12,2022-01-14,0,2022,1,1,6,0.5770139965867852,False
ORD-157607,2022-01-09,Organic Avocados,Premium Fruits,True,0.98,5,Northern Cape Small Dates,50,Northern Cape,Local,Small,0.712,51.6,243,108.97,26479.71,4,7,3,2022-01-13,2022-01-16,0,2022,1,1,6,1.2645694809557577,False
ORD-129173,2022-01-09,Broccoli,Vegetables,True,0.82,7,Western Cape Small Premium,1,Western Cape,Local,Small,0.953,73.9,434,25.27,10967.18,2,3,1,2022-01-11,2022-01-12,0,2022,1,1,6,1.1788432713633157,False
ORD-147997,2022-01-09,Fresh Basil,Herbs,True,0.96,5,Gauteng Small Distribution,7,Gauteng,Local,Small,0.857,61.5,260,71.25,18525.0,5,6,1,2022-01-14,2022-01-15,0,2022,1,1,6,0.744703734531041,False
ORD-174861,2022-01-09,Potatoes White,Roots,False,0.35,60,Gauteng Large Grains,12,Gauteng,Local,Large,0.886,81.6,108,9.58,1034.64,2,3,1,2022-01-11,2022-01-12,0,2022,1,1,6,0.5862344787644429,False
ORD-174401,2022-01-09,Fresh Parsley,Herbs,True,0.93,7,North West Small Maize,37,North West,Local,Small,0.768,58.2,230,48.1,11063.0,5,7,2,2022-01-14,2022-01-16,0,2022,1,1,6,0.0683491250652425,False
ORD-119651,2022-01-09,Lettuce Romaine,Vegetables,True,0.88,7,Free State Large Potatoes,36,Free State,Local,Large,0.738,56.2,116,8.98,1041.68,4,22,18,2022-01-13,2022-01-31,0,2022,1,1,6,-1.332171938266601,False
ORD-114662,2022-01-09,Green Beans,Vegetables,True,0.86,7,Western Cape Medium Vegetables,4,Western Cape,Local,Medium,0.977,75.5,332,28.91,9598.12,3,4,1,2022-01-12,2022-01-13,0,2022,1,1,6,0.9784342655510033,False
ORD-174380,2022-01-09,Cabbage,Vegetables,False,0.45,21,USA Large Imports,60,USA,International,Large,0.91,82.0,129,13.14,1695.06,12,25,13,2022-01-21,2022-02-03,0,2022,1,1,6,1.6585731365179608,False
ORD-174903,2022-01-09,Fresh Parsley,Herbs,True,0.93,7,Eastern Cape Large Citrus,23,Eastern Cape,Local,Large,0.766,53.0,171,52.23,8931.33,4,7,3,2022-01-13,2022-01-16,0,2022,1,1,6,0.40431859526483,False
ORD-194202,2022-01-09,Brussels Sprouts,Vegetables,True,0.84,10,Mpumalanga Small Tropical,25,Mpumalanga,Local,Small,0.791,62.3,590,23.06,13605.4,3,8,5,2022-01-12,2022-01-17,0,2022,1,1,6,-0.45575085563481416,False
ORD-186878,2022-01-09,Butternut Squash,Vegetables,False,0.4,60,Mpumalanga Medium Tropical,27,Mpumalanga,Local,Medium,0.762,68.2,268,18.89,5062.52,3,6,3,2022-01-12,2022-01-15,0,2022,1,1,6,0.43721176768941916,False
ORD-164961,2022-01-09,Beetroot,Roots,False,0.35,30,Mpumalanga Small Tropical,25,Mpumalanga,Local,Small,0.791,72.1,210,13.07,2744.7,3,6,3,2022-01-12,2022-01-15,0,2022,1,1,6,-0.11736848628985194,False
ORD-110793,2022-01-09,Broccoli,Vegetables,True,0.82,7,Kenya Large Imports,74,Kenya,International,Large,0.703,38.9,360,25.33,9118.8,13,25,12,2022-01-22,2022-02-03,0,2022,1,1,6,1.1918942658185852,False
ORD-168448,2022-01-09,Lettuce Iceberg,Vegetables,True,0.88,7,Mpumalanga Medium Tropical,27,Mpumalanga,Local,Medium,0.762,58.6,513,7.86,4032.18,2,7,5,2022-01-11,2022-01-16,0,2022,1,1,6,-1.0814354235509096,False
ORD-122360,2022-01-09,Grapes Red,Fruits,True,0.8,14,North West Small Maize,37,North West,Local,Small,0.768,60.8,429,27.99,12007.71,5,15,10,2022-01-14,2022-01-24,0,2022,1,1,6,-1.461902962615544,False
ORD-182996,2022-01-09,Baby Kale,Premium Vegetables,True,0.96,4,Eastern Cape Small Livestock,20,Eastern Cape,Local,Small,0.829,63.7,160,42.43,6788.8,2,5,3,2022-01-11,2022-01-14,0,2022,1,1,6,-0.09153109757966853,False
ORD-151081,2022-01-09,Fresh Parsley,Herbs,True,0.93,7,Gauteng Large Grains,12,Gauteng,Local,Large,0.886,65.0,345,40.87,14100.15,4,5,1,2022-01-13,2022-01-14,0,2022,1,1,6,-0.5198008191340363,False
ORD-131803,2022-01-09,Mangoes,Fruits,True,0.85,10,Thailand Medium Imports,67,Thailand,International,Medium,0.778,45.8,540,17.6,9504.0,18,40,22,2022-01-27,2022-02-18,0,2022,1,1,6,-1.456853266099912,False
ORD-185627,2022-01-09,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,Netherlands Large Imports,58,Netherlands,International,Large,0.958,61.8,1508,25.29,38137.32,8,19,11,2022-01-17,2022-01-28,0,2022,1,1,6,-1.153151535260563,False
ORD-171856,2022-01-09,Onions Brown,Roots,False,0.28,90,North West Medium Sunflowers,40,North West,Local,Medium,0.723,66.7,388,10.69,4147.72,2,4,2,2022-01-11,2022-01-13,0,2022,1,1,6,0.4514294262185256,False
ORD-122255,2022-01-09,Mangoes,Fruits,True,0.85,10,KwaZulu-Natal Medium Vegetables,16,KwaZulu-Natal,Local,Medium,0.876,70.6,118,17.86,2107.48,5,10,5,2022-01-14,2022-01-19,0,2022,1,1,6,-1.4175144525247836,False
ORD-101868,2022-01-09,Organic Butter Lettuce,Premium Vegetables,True,0.98,3,Kenya Large Imports,74,Kenya,International,Large,0.703,35.7,299,19.97,5971.03,11,36,25,2022-01-20,2022-02-14,0,2022,1,1,6,-1.1942891848367208,False
ORD-139974,2022-01-09,Mint,Herbs,True,0.92,7,Gauteng Small Grains,8,Gauteng,Local,Small,0.913,72.9,132,42.87,5658.84,2,3,1,2022-01-11,2022-01-12,0,2022,1,1,6,0.3278449335710865,False
ORD-160633,2022-01-09,Cucumbers,Vegetables,True,0.83,8,Gauteng Medium Grains,10,Gauteng,Local,Medium,0.928,71.2,726,16.38,11891.88,3,15,12,2022-01-12,2022-01-24,0,2022,1,1,6,-0.25832014859400587,False
ORD-156021,2022-01-09,Chickpeas,Grains,False,0.22,365,North West Small Maize,37,North West,Local,Small,0.768,72.4,472,18.0,8496.0,5,7,2,2022-01-14,2022-01-16,0,2022,1,1,6,-0.3986406066707483,False
ORD-148333,2022-01-09,Celery,Vegetables,True,0.78,14,Thailand Large Imports,68,Thailand,International,Large,0.719,41.3,510,12.4,6324.0,16,37,21,2022-01-25,2022-02-15,0,2022,1,1,6,-0.37833735040381955,False
ORD-121837,2022-01-09,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,Free State Small Potatoes,32,Free State,Local,Small,0.764,57.4,651,24.44,15910.44,2,5,3,2022-01-11,2022-01-14,0,2022,1,1,6,-1.2569528167509252,False
ORD-159458,2022-01-09,Oranges Navel,Fruits,False,0.38,45,KwaZulu-Natal Small Vegetables,14,KwaZulu-Natal,Local,Small,0.815,73.9,88,25.81,2271.28,3,5,2,2022-01-12,2022-01-14,0,2022,1,1,6,0.8313854807347872,False
ORD-159494,2022-01-09,Cauliflower,Vegetables,True,0.8,7,Northern Cape Large Grapes,53,Northern Cape,Local,Large,0.664,50.4,167,20.51,3425.17,3,6,3,2022-01-12,2022-01-15,0,2022,1,1,6,0.3910046061807605,False
ORD-176522,2022-01-09,Avocados Hass,Fruits,True,0.88,7,Free State Large Grains,35,Free State,Local,Large,0.746,52.0,542,40.73,22075.66,2,5,3,2022-01-11,2022-01-14,0,2022,1,1,6,-0.26485331990840455,False
ORD-163254,2022-01-09,Blueberries,Fruits,True,0.96,7,Netherlands Medium Imports,57,Netherlands,International,Medium,0.92,52.8,446,63.98,28535.08,10,18,8,2022-01-19,2022-01-27,0,2022,1,1,6,-0.4251043674355438,False
ORD-187898,2022-01-09,Bell Peppers Red,Vegetables,True,0.86,10,North West Large Sunflowers,42,North West,Local,Large,0.746,57.4,256,28.69,7344.64,5,7,2,2022-01-14,2022-01-16,0,2022,1,1,6,0.21391977900013442,False
ORD-184805,2022-01-09,Strawberries,Fruits,True,0.94,5,North West Small Sunflowers,38,North West,Local,Small,0.752,56.4,247,42.1,10398.7,3,5,2,2022-01-12,2022-01-14,0,2022,1,1,6,-0.4455540329813262,False
ORD-189422,2022-01-09,Bell Peppers Green,Vegetables,True,0.84,10,Spain Medium Imports,55,Spain,International,Medium,0.876,55.8,474,24.93,11816.82,12,22,10,2022-01-21,2022-01-31,0,2022,1,1,6,0.45592160529054393,False
ORD-106207,2022-01-09,Potatoes White,Roots,False,0.35,60,Limpopo Small Subtropical,43,Limpopo,Local,Small,0.693,62.3,167,10.76,1796.92,4,12,8,2022-01-13,2022-01-21,0,2022,1,1,6,1.2701701951872977,False
ORD-144037,2022-01-09,Apples Red,Fruits,False,0.4,90,KwaZulu-Natal Medium Subtropical,15,KwaZulu-Natal,Local,Medium,0.88,80.0,296,22.66,6707.36,2,4,2,2022-01-11,2022-01-13,0,2022,1,1,6,-0.31553277235870947,False
ORD-115167,2022-01-09,Bell Peppers Red,Vegetables,True,0.86,10,Free State Small Grains,31,Free State,Local,Small,0.797,62.5,328,25.11,8236.08,3,5,2,2022-01-12,2022-01-14,0,2022,1,1,6,-0.30065895697703066,False
ORD-117888,2022-01-09,Potatoes White,Roots,False,0.35,60,Limpopo Large Avocados,48,Limpopo,Local,Large,0.669,59.9,432,9.03,3900.96,5,9,4,2022-01-14,2022-01-18,0,2022,1,1,6,0.2674508821266711,False
ORD-123311,2022-01-09,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,Kenya Medium Imports,73,Kenya,International,Medium,0.695,35.5,194,49.39,9581.66,12,24,12,2022-01-21,2022-02-02,0,2022,1,1,6,1.7899200928779495,False
ORD-160134,2022-01-09,Bell Peppers Green,Vegetables,True,0.84,10,Italy Medium Imports,61,Italy,International,Medium,0.893,57.5,795,25.39,20185.05,10,23,13,2022-01-19,2022-02-01,0,2022,1,1,6,0.5384564769712462,False
ORD-108209,2022-01-09,Fresh Parsley,Herbs,True,0.93,7,Northern Cape Small Dates,50,Northern Cape,Local,Small,0.712,52.6,528,36.56,19303.68,2,7,5,2022-01-11,2022-01-16,0,2022,1,1,6,-0.8704130265336059,False
ORD-109999,2022-01-09,Eggplant,Vegetables,True,0.82,10,India Medium Imports,71,India,International,Medium,0.718,40.4,265,26.12,6921.8,15,32,17,2022-01-24,2022-02-10,0,2022,1,1,6,1.0679391436539878,False
ORD-114953,2022-01-09,Avocados Hass,Fruits,True,0.88,7,Kenya Large Imports,74,Kenya,International,Large,0.703,37.7,602,48.41,29142.82,13,35,22,2022-01-22,2022-02-13,0,2022,1,1,6,0.43153064479317005,False
ORD-182363,2022-01-09,Ginger,Roots,False,0.48,60,North West Large Sunflowers,42,North West,Local,Large,0.746,65.0,168,31.47,5286.96,3,6,3,2022-01-12,2022-01-15,0,2022,1,1,6,-1.853642337657669,False
ORD-199301,2022-01-10,Cabbage,Vegetables,False,0.45,21,Thailand Large Imports,68,Thailand,International,Large,0.719,62.9,41,11.38,466.58,16,41,25,2022-01-26,2022-02-20,0,2022,1,1,0,0.7980734147295356,False
ORD-117342,2022-01-10,Ginger,Roots,False,0.48,60,India Large Imports,72,India,International,Large,0.703,60.7,543,37.75,20498.25,15,31,16,2022-01-25,2022-02-10,0,2022,1,1,0,-1.3592515563405372,False
ORD-179765,2022-01-10,Green Beans,Vegetables,True,0.86,7,Northern Cape Large Dates,54,Northern Cape,Local,Large,0.654,48.2,610,26.4,16104.0,4,8,4,2022-01-14,2022-01-18,0,2022,1,1,0,0.5173583358900248,False
ORD-128491,2022-01-10,Oranges Valencia,Fruits,False,0.38,45,Italy Medium Imports,61,Italy,International,Medium,0.893,81.7,355,22.48,7980.4,12,21,9,2022-01-22,2022-01-31,0,2022,1,1,0,0.6735338038536122,False
ORD-144014,2022-01-10,Beetroot,Roots,False,0.35,30,Gauteng Medium Grains,10,Gauteng,Local,Medium,0.928,85.8,335,15.82,5299.7,5,5,0,2022-01-15,2022-01-15,1,2022,1,1,0,0.9425072591323232,False
