order_id,order_date,product,product_category,perishable,product_risk_weight,shelf_life_days,supplier,supplier_id,supplier_region,supplier_type,supplier_scale,supplier_reliability,supplier_risk_score,quantity_kg,price_per_kg,total_value_zar,promised_days,actual_days,delay_days,expected_delivery_date,actual_delivery_date,on_time,year,month,quarter,weekday,price_zscore,is_spike
ORD-110454,2022-02-01,Cauliflower,Vegetables,True,0.8,7,Mpumalanga Medium Tropical,27,Mpumalanga,Local,Medium,0.762,60.2,279,18.83,5253.57,4,6,2,2022-02-05,2022-02-07,0,2022,2,1,1,0.017578718831446787,False
ORD-131105,2022-02-01,Organic Butter Lettuce,Premium Vegetables,True,0.98,3,KwaZulu-Natal Small Vegetables,14,KwaZulu-Natal,Local,Small,0.815,56.9,912,19.68,17948.16,3,5,2,2022-02-04,2022-02-06,0,2022,2,1,1,-1.231287409112736,False
ORD-175758,2022-02-01,Apples Green,Fruits,False,0.4,90,Eastern Cape Medium Citrus,21,Eastern Cape,Local,Medium,0.816,73.6,244,30.09,7341.96,2,4,2,2022-02-03,2022-02-05,0,2022,2,1,1,0.5533117889537607,False
ORD-191277,2022-02-01,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,Western Cape Large Premium,5,Western Cape,Local,Large,0.933,69.3,517,23.35,12071.95,2,3,1,2022-02-03,2022-02-04,0,2022,2,1,1,-1.3900626953679782,False
ORD-187091,2022-02-01,Lentils,Grains,False,0.22,365,Chile Medium Imports,63,Chile,International,Medium,0.808,76.4,197,26.28,5177.16,17,30,13,2022-02-18,2022-03-03,0,2022,2,1,1,0.9540357215821913,False
ORD-160756,2022-02-01,Brussels Sprouts,Vegetables,True,0.84,10,Kenya Medium Imports,73,Kenya,International,Medium,0.695,37.7,163,26.69,4350.47,13,24,11,2022-02-14,2022-02-25,0,2022,2,1,1,0.10594494920281824,False
ORD-178737,2022-02-01,Apples Green,Fruits,False,0.4,90,Western Cape Large Premium,5,Western Cape,Local,Large,0.933,85.3,464,32.25,14964.0,3,3,0,2022-02-04,2022-02-04,1,2022,2,1,1,0.9340981927087066,False
ORD-174672,2022-02-01,Fresh Parsley,Herbs,True,0.93,7,Limpopo Small Subtropical,43,Limpopo,Local,Small,0.693,45.7,512,55.55,28441.6,3,8,5,2022-02-04,2022-02-09,0,2022,2,1,1,0.6743957480644986,False
ORD-108200,2022-02-01,Artichokes,Premium Vegetables,True,0.9,7,Peru Large Imports,66,Peru,International,Large,0.804,42.4,182,61.45,11183.9,15,40,25,2022-02-16,2022-03-13,0,2022,2,1,1,1.2785567271548226,False
ORD-154623,2022-02-01,Strawberries,Fruits,True,0.94,5,Free State Small Grains,31,Free State,Local,Small,0.797,50.9,1153,40.58,46788.74,5,9,4,2022-02-06,2022-02-10,0,2022,2,1,1,-0.5722767396206857,False
ORD-143240,2022-02-01,Celery,Vegetables,True,0.78,14,Free State Small Potatoes,32,Free State,Local,Small,0.764,60.8,478,15.05,7193.9,5,6,1,2022-02-06,2022-02-07,0,2022,2,1,1,0.37249442855210624,False
ORD-111993,2022-02-01,Butternut Squash,Vegetables,False,0.4,60,North West Medium Sunflowers,40,North West,Local,Medium,0.723,64.3,180,20.11,3619.8,5,6,1,2022-02-06,2022-02-07,0,2022,2,1,1,0.7602110534425537,False
ORD-132329,2022-02-01,Potatoes White,Roots,False,0.35,60,Eastern Cape Medium Livestock,22,Eastern Cape,Local,Medium,0.778,70.8,345,10.28,3546.6,3,5,2,2022-02-04,2022-02-06,0,2022,2,1,1,0.9919590563034242,False
ORD-147036,2022-02-01,Microgreens Mix,Premium Vegetables,True,1.0,2,Gauteng Large Distribution,11,Gauteng,Local,Large,0.928,72.8,632,54.47,34425.04,5,6,1,2022-02-06,2022-02-07,0,2022,2,1,1,-0.34643029289628524,False
ORD-159772,2022-02-01,Cucumbers,Vegetables,True,0.83,8,Limpopo Large Avocados,48,Limpopo,Local,Large,0.669,50.3,789,16.13,12726.57,4,11,7,2022-02-05,2022-02-12,0,2022,2,1,1,-0.3164908394578229,False
ORD-162196,2022-02-01,Cabbage,Vegetables,False,0.45,21,Spain Medium Imports,55,Spain,International,Medium,0.876,78.6,150,11.78,1767.0,10,18,8,2022-02-11,2022-02-19,0,2022,2,1,1,0.9936415333178135,False
ORD-194122,2022-02-01,Carrots,Roots,False,0.35,30,China Large Imports,70,China,International,Large,0.801,73.1,223,12.67,2825.41,20,37,17,2022-02-21,2022-03-10,0,2022,2,1,1,0.6705498442176414,False
ORD-122740,2022-02-01,Pineapples,Fruits,False,0.55,21,Italy Medium Imports,61,Italy,International,Medium,0.893,78.3,166,26.06,4325.96,13,23,10,2022-02-14,2022-02-24,0,2022,2,1,1,-1.0733578329178768,False
ORD-188029,2022-02-01,Fresh Parsley,Herbs,True,0.93,7,Kenya Large Imports,74,Kenya,International,Large,0.703,36.7,70,46.29,3240.3,13,38,25,2022-02-14,2022-03-11,0,2022,2,1,1,-0.07889173233457707,False
ORD-194042,2022-02-01,Blueberries,Fruits,True,0.96,7,Mpumalanga Medium Vegetables,28,Mpumalanga,Local,Medium,0.792,60.0,476,60.15,28631.4,4,6,2,2022-02-05,2022-02-07,0,2022,2,1,1,-0.6313413258339865,False
ORD-178029,2022-02-01,Bell Peppers Red,Vegetables,True,0.86,10,KwaZulu-Natal Large Subtropical,17,KwaZulu-Natal,Local,Large,0.853,68.1,184,34.8,6403.2,5,6,1,2022-02-06,2022-02-07,0,2022,2,1,1,1.0921533200114404,False
ORD-115080,2022-02-01,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,Thailand Large Imports,68,Thailand,International,Large,0.719,37.9,267,28.72,7668.24,18,38,20,2022-02-19,2022-03-11,0,2022,2,1,1,-0.7342828346582769,False
ORD-122796,2022-02-01,Passion Fruit,Premium Fruits,True,0.9,7,KwaZulu-Natal Large Vegetables,18,KwaZulu-Natal,Local,Large,0.84,66.0,453,48.77,22092.81,5,6,1,2022-02-06,2022-02-07,0,2022,2,1,1,-0.980975381632701,False
ORD-120513,2022-02-01,Potatoes White,Roots,False,0.35,60,Western Cape Medium Premium,3,Western Cape,Local,Medium,0.962,89.2,468,9.65,4516.2,5,5,0,2022-02-06,2022-02-06,1,2022,2,1,1,0.6268069365183412,False
ORD-120410,2022-02-01,Fresh Basil,Herbs,True,0.96,5,KwaZulu-Natal Medium Subtropical,15,KwaZulu-Natal,Local,Medium,0.88,68.8,687,39.25,26964.75,5,7,2,2022-02-06,2022-02-08,0,2022,2,1,1,-1.396104472869166,False
ORD-126837,2022-02-01,Lemons,Fruits,False,0.35,60,Western Cape Large Vegetables,6,Western Cape,Local,Large,0.914,84.4,1104,15.61,17233.44,3,5,2,2022-02-04,2022-02-06,0,2022,2,1,1,-0.7970124428106429,False
ORD-180223,2022-02-01,White Rice,Grains,False,0.18,365,Peru Medium Imports,65,Peru,International,Medium,0.851,81.5,833,16.34,13611.22,14,25,11,2022-02-15,2022-02-26,0,2022,2,1,1,0.5581571681856966,False
ORD-104139,2022-02-01,Cucumbers,Vegetables,True,0.83,8,Northern Cape Medium Dates,52,Northern Cape,Local,Medium,0.692,52.6,166,19.07,3165.62,2,4,2,2022-02-03,2022-02-05,0,2022,2,1,1,0.3675964851006657,False
ORD-135516,2022-02-01,Bell Peppers Green,Vegetables,True,0.84,10,Mpumalanga Medium Vegetables,28,Mpumalanga,Local,Medium,0.792,62.4,135,20.98,2832.3,3,5,2,2022-02-04,2022-02-06,0,2022,2,1,1,-0.2528017493589637,False
ORD-137889,2022-02-01,Potatoes White,Roots,False,0.35,60,Eastern Cape Large Citrus,23,Eastern Cape,Local,Large,0.766,69.6,276,9.78,2699.28,4,11,7,2022-02-05,2022-02-12,0,2022,2,1,1,0.7021557866327229,False
ORD-103828,2022-02-02,Eggplant,Vegetables,True,0.82,10,North West Large Sunflowers,42,North West,Local,Large,0.746,58.2,266,24.26,6453.16,5,6,1,2022-02-07,2022-02-08,0,2022,2,1,2,0.6838946417266616,False
ORD-184385,2022-02-02,Eggplant,Vegetables,True,0.82,10,Mpumalanga Medium Vegetables,28,Mpumalanga,Local,Medium,0.792,62.8,341,21.95,7484.95,5,7,2,2022-02-07,2022-02-09,0,2022,2,1,2,0.20693614739756244,False
ORD-142996,2022-02-02,Rosemary,Herbs,True,0.9,10,Mpumalanga Large Vegetables,30,Mpumalanga,Local,Large,0.754,57.4,143,40.26,5757.18,5,7,2,2022-02-07,2022-02-09,0,2022,2,1,2,-0.3166314250707153,False
ORD-172966,2022-02-02,Rainbow Chard,Premium Vegetables,True,0.94,5,Free State Large Grains,35,Free State,Local,Large,0.746,50.8,93,37.67,3503.31,4,5,1,2022-02-06,2022-02-07,0,2022,2,1,2,-0.18596154817429897,False
ORD-161779,2022-02-02,Passion Fruit,Premium Fruits,True,0.9,7,Eastern Cape Medium Livestock,22,Eastern Cape,Local,Medium,0.778,54.8,194,58.68,11383.92,3,5,2,2022-02-05,2022-02-07,0,2022,2,1,2,-0.3836981810692811,False
ORD-185774,2022-02-02,Potatoes White,Roots,False,0.35,60,Mpumalanga Medium Vegetables,28,Mpumalanga,Local,Medium,0.792,72.2,159,9.84,1564.56,4,6,2,2022-02-06,2022-02-08,0,2022,2,1,2,0.7369321789932074,False
ORD-189033,2022-02-02,Butternut Squash,Vegetables,False,0.4,60,Mpumalanga Small Vegetables,26,Mpumalanga,Local,Small,0.77,69.0,812,16.57,13454.84,3,6,3,2022-02-05,2022-02-08,0,2022,2,1,2,-0.177016382267362,False
ORD-129557,2022-02-02,Lemons,Fruits,False,0.35,60,Limpopo Small Avocados,44,Limpopo,Local,Small,0.735,66.5,323,17.38,5613.74,4,7,3,2022-02-06,2022-02-09,0,2022,2,1,2,-0.2954784092981761,False
ORD-181014,2022-02-02,Oranges Valencia,Fruits,False,0.38,45,Spain Large Imports,56,Spain,International,Large,0.913,83.7,128,21.84,2795.52,11,19,8,2022-02-13,2022-02-21,0,2022,2,1,2,0.5188469368074659,False
ORD-121846,2022-02-02,Oranges Valencia,Fruits,False,0.38,45,Eastern Cape Large Citrus,23,Eastern Cape,Local,Large,0.766,69.0,109,22.83,2488.47,4,6,2,2022-02-06,2022-02-08,0,2022,2,1,2,0.7581281842694729,False
ORD-195011,2022-02-02,Potatoes Sweet,Roots,False,0.38,45,Peru Large Imports,66,Peru,International,Large,0.804,72.8,419,20.61,8635.59,14,25,11,2022-02-16,2022-02-27,0,2022,2,1,2,1.5155541845052307,False
ORD-181391,2022-02-02,Strawberries,Fruits,True,0.94,5,Chile Medium Imports,63,Chile,International,Medium,0.808,47.0,166,58.77,9755.82,17,34,17,2022-02-19,2022-03-08,0,2022,2,1,2,0.9442272299648046,False
ORD-118445,2022-02-02,Potatoes Sweet,Roots,False,0.38,45,Netherlands Medium Imports,57,Netherlands,International,Medium,0.92,84.4,105,23.08,2423.4,8,13,5,2022-02-10,2022-02-15,0,2022,2,1,2,2.304241223821083,True
ORD-123132,2022-02-02,Ginger,Roots,False,0.48,60,Limpopo Medium Avocados,46,Limpopo,Local,Medium,0.673,57.7,351,59.72,20961.72,4,11,7,2022-02-06,2022-02-13,0,2022,2,1,2,0.370328931802358,False
ORD-183489,2022-02-02,Rosemary,Herbs,True,0.9,10,KwaZulu-Natal Large Subtropical,17,KwaZulu-Natal,Local,Large,0.853,67.3,104,39.16,4072.64,5,6,1,2022-02-07,2022-02-08,0,2022,2,1,2,-0.41837433716773476,False
ORD-106123,2022-02-02,Strawberries,Fruits,True,0.94,5,China Large Imports,70,China,International,Large,0.801,41.3,171,48.16,8235.36,18,40,22,2022-02-20,2022-03-14,0,2022,2,1,2,0.059669389541381956,False
ORD-131827,2022-02-02,Cauliflower,Vegetables,True,0.8,7,KwaZulu-Natal Small Vegetables,14,KwaZulu-Natal,Local,Small,0.815,60.5,395,21.56,8516.2,3,4,1,2022-02-05,2022-02-06,0,2022,2,1,2,0.6243957857740804,False
ORD-139769,2022-02-02,Bananas,Fruits,True,0.75,10,KwaZulu-Natal Small Subtropical,13,KwaZulu-Natal,Local,Small,0.889,73.9,285,8.18,2331.3,5,6,1,2022-02-07,2022-02-08,0,2022,2,1,2,-1.1971690292078019,False
ORD-134094,2022-02-02,Grapes Red,Fruits,True,0.8,14,Northern Cape Small Dates,50,Northern Cape,Local,Small,0.712,55.2,528,25.85,13648.8,2,6,4,2022-02-04,2022-02-08,0,2022,2,1,2,-1.6639795963344473,False
ORD-186899,2022-02-02,Potatoes White,Roots,False,0.35,60,KwaZulu-Natal Large Vegetables,18,KwaZulu-Natal,Local,Large,0.84,77.0,683,8.4,5737.2,4,7,3,2022-02-06,2022-02-09,0,2022,2,1,2,-0.09770123765841185,False
ORD-117883,2022-02-02,Pineapples,Fruits,False,0.55,21,Free State Large Grains,35,Free State,Local,Large,0.746,63.6,894,26.04,23279.76,3,5,2,2022-02-05,2022-02-07,0,2022,2,1,2,-1.0759323711963875,False
ORD-196924,2022-02-02,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,Gauteng Large Grains,12,Gauteng,Local,Large,0.886,64.6,307,24.03,7377.21,2,2,0,2022-02-04,2022-02-04,1,2022,2,1,2,-1.3070216701756883,False
ORD-179601,2022-02-02,Zucchini,Vegetables,True,0.85,7,Free State Large Grains,35,Free State,Local,Large,0.746,52.6,451,17.7,7982.7,4,5,1,2022-02-06,2022-02-07,0,2022,2,1,2,0.5068149896257729,False
ORD-119971,2022-02-02,Organic Berries Mix,Premium Fruits,True,1.0,3,Mpumalanga Medium Tropical,27,Mpumalanga,Local,Medium,0.762,56.2,353,101.92,35977.76,5,8,3,2022-02-07,2022-02-10,0,2022,2,1,2,0.3323150133979268,False
ORD-167654,2022-02-02,Onions Red,Roots,False,0.3,90,Northern Cape Large Grapes,53,Northern Cape,Local,Large,0.664,60.4,576,11.71,6744.96,5,8,3,2022-02-07,2022-02-10,0,2022,2,1,2,0.3656724582274758,False
ORD-184215,2022-02-02,Brown Rice,Grains,False,0.2,365,North West Medium Sunflowers,40,North West,Local,Medium,0.723,68.3,394,21.16,8337.04,4,5,1,2022-02-06,2022-02-07,0,2022,2,1,2,0.814140087907097,False
ORD-133581,2022-02-02,Grapes Red,Fruits,True,0.8,14,India Large Imports,72,India,International,Large,0.703,39.3,336,27.95,9391.2,16,32,16,2022-02-18,2022-03-06,0,2022,2,1,2,-1.4656800959560843,False
ORD-109947,2022-02-02,Asparagus,Premium Vegetables,True,0.92,7,Eastern Cape Medium Citrus,21,Eastern Cape,Local,Medium,0.816,58.2,258,53.89,13903.62,4,6,2,2022-02-06,2022-02-08,0,2022,2,1,2,0.18525151460871708,False
ORD-190262,2022-02-02,Organic Butter Lettuce,Premium Vegetables,True,0.98,3,Gauteng Small Distribution,7,Gauteng,Local,Small,0.857,61.1,329,23.22,7639.38,3,8,5,2022-02-05,2022-02-10,0,2022,2,1,2,-0.7796539127779301,False
ORD-169761,2022-02-02,Fresh Cilantro,Herbs,True,0.95,5,Western Cape Medium Vegetables,4,Western Cape,Local,Medium,0.977,73.7,299,71.64,21420.36,3,3,0,2022-02-05,2022-02-05,1,2022,2,1,2,1.4777588153662073,False
ORD-153768,2022-02-02,Pineapples,Fruits,False,0.55,21,KwaZulu-Natal Medium Subtropical,15,KwaZulu-Natal,Local,Medium,0.88,77.0,314,23.66,7429.24,5,6,1,2022-02-07,2022-02-08,0,2022,2,1,2,-1.3823024263391728,False
ORD-138408,2022-02-02,Butternut Squash,Vegetables,False,0.4,60,North West Large Maize,41,North West,Local,Large,0.745,66.5,68,18.24,1240.32,3,4,1,2022-02-05,2022-02-06,0,2022,2,1,2,0.2651219842963549,False
ORD-194625,2022-02-02,Eggplant,Vegetables,True,0.82,10,KwaZulu-Natal Large Vegetables,18,KwaZulu-Natal,Local,Large,0.84,67.6,212,20.52,4350.24,2,3,1,2022-02-04,2022-02-05,0,2022,2,1,2,-0.08832387290140335,False
ORD-122829,2022-02-02,Rosemary,Herbs,True,0.9,10,Gauteng Medium Grains,10,Gauteng,Local,Medium,0.928,69.8,339,45.38,15383.82,3,3,0,2022-02-05,2022-02-05,1,2022,2,1,2,0.15693558396268423,False
ORD-157324,2022-02-02,Oranges Navel,Fruits,False,0.38,45,Limpopo Small Subtropical,43,Limpopo,Local,Small,0.693,61.7,96,24.76,2376.96,2,10,8,2022-02-04,2022-02-12,0,2022,2,1,2,0.6053705717557412,False
ORD-151323,2022-02-02,Fresh Cilantro,Herbs,True,0.95,5,Eastern Cape Small Citrus,19,Eastern Cape,Local,Small,0.826,63.6,254,46.58,11831.32,4,6,2,2022-02-06,2022-02-08,0,2022,2,1,2,-0.4191038030045761,False
ORD-157293,2022-02-02,Artichokes,Premium Vegetables,True,0.9,7,KwaZulu-Natal Small Vegetables,14,KwaZulu-Natal,Local,Small,0.815,58.5,111,56.77,6301.47,3,5,2,2022-02-05,2022-02-07,0,2022,2,1,2,0.8665196306225755,False
ORD-189417,2022-02-02,Celery,Vegetables,True,0.78,14,Kenya Large Imports,74,Kenya,International,Large,0.703,39.7,161,14.16,2279.76,13,24,11,2022-02-15,2022-02-26,0,2022,2,1,2,0.12032828392162538,False
ORD-184504,2022-02-02,Microgreens Mix,Premium Vegetables,True,1.0,2,India Medium Imports,71,India,International,Medium,0.718,36.8,464,51.8,24035.2,17,35,18,2022-02-19,2022-03-09,0,2022,2,1,2,-0.5162477701035393,False
ORD-135445,2022-02-02,Butternut Squash,Vegetables,False,0.4,60,Free State Medium Potatoes,34,Free State,Local,Medium,0.739,65.9,145,19.1,2769.5,5,11,6,2022-02-07,2022-02-13,0,2022,2,1,2,0.49281000540102454,False
ORD-110844,2022-02-02,Rainbow Chard,Premium Vegetables,True,0.94,5,Gauteng Large Grains,12,Gauteng,Local,Large,0.886,64.8,478,42.42,20276.76,3,3,0,2022-02-05,2022-02-05,1,2022,2,1,2,0.2957457459925201,False
ORD-193506,2022-02-02,Passion Fruit,Premium Fruits,True,0.9,7,Italy Medium Imports,61,Italy,International,Medium,0.893,56.3,383,67.27,25764.41,11,22,11,2022-02-13,2022-02-24,0,2022,2,1,2,0.13402241962090822,False
ORD-150477,2022-02-02,White Rice,Grains,False,0.18,365,North West Small Maize,37,North West,Local,Small,0.768,73.2,210,15.27,3206.7,3,4,1,2022-02-05,2022-02-06,0,2022,2,1,2,0.20135783573118102,False
ORD-192285,2022-02-02,Potatoes Sweet,Roots,False,0.38,45,Italy Large Imports,62,Italy,International,Large,0.894,81.8,447,18.48,8260.56,11,32,21,2022-02-13,2022-03-06,0,2022,2,1,2,0.8354313530304266,False
ORD-128960,2022-02-02,Bell Peppers Red,Vegetables,True,0.86,10,Western Cape Small Vegetables,2,Western Cape,Local,Small,0.919,69.7,397,28.47,11302.59,3,3,0,2022-02-05,2022-02-05,1,2022,2,1,2,0.1822976220406435,False
ORD-163053,2022-02-02,Grapes Red,Fruits,True,0.8,14,Gauteng Large Grains,12,Gauteng,Local,Large,0.886,67.6,96,32.14,3085.44,5,5,0,2022-02-07,2022-02-07,1,2022,2,1,2,-1.0700253785344929,False
ORD-137887,2022-02-02,Radishes,Roots,True,0.7,10,USA Large Imports,60,USA,International,Large,0.91,57.0,124,14.04,1740.96,12,25,13,2022-02-14,2022-02-27,0,2022,2,1,2,1.7688400983318278,False
ORD-126712,2022-02-02,Potatoes Sweet,Roots,False,0.38,45,North West Large Sunflowers,42,North West,Local,Large,0.746,67.0,126,16.15,2034.9,4,11,7,2022-02-06,2022-02-13,0,2022,2,1,2,0.09144722282559288,False
ORD-114669,2022-02-02,Baby Kale,Premium Vegetables,True,0.96,4,Eastern Cape Medium Citrus,21,Eastern Cape,Local,Medium,0.816,57.4,279,49.72,13871.88,5,7,2,2022-02-07,2022-02-09,0,2022,2,1,2,0.5771934386992238,False
ORD-190805,2022-02-02,Apples Green,Fruits,False,0.4,90,North West Large Maize,41,North West,Local,Large,0.745,66.5,147,29.53,4340.91,3,4,1,2022-02-05,2022-02-06,0,2022,2,1,2,0.45458938798025633,False
ORD-132952,2022-02-02,Oranges Navel,Fruits,False,0.38,45,Eastern Cape Medium Livestock,22,Eastern Cape,Local,Medium,0.778,70.2,215,23.35,5020.25,5,7,2,2022-02-07,2022-02-09,0,2022,2,1,2,0.3018648368410212,False
ORD-133554,2022-02-02,Cucumbers,Vegetables,True,0.83,8,Gauteng Small Distribution,7,Gauteng,Local,Small,0.857,64.1,117,20.85,2439.45,5,5,0,2022-02-07,2022-02-07,1,2022,2,1,2,0.7817718040510433,False
ORD-125495,2022-02-02,Broccoli,Vegetables,True,0.82,7,Western Cape Small Vegetables,2,Western Cape,Local,Small,0.919,70.5,182,21.53,3918.46,5,5,0,2022-02-07,2022-02-07,1,2022,2,1,2,0.3653312836515039,False
ORD-127847,2022-02-02,Lettuce Iceberg,Vegetables,True,0.88,7,North West Large Maize,41,North West,Local,Large,0.745,51.9,211,9.04,1907.44,3,4,1,2022-02-05,2022-02-06,0,2022,2,1,2,-0.6520406063142035,False
ORD-147154,2022-02-02,Bell Peppers Red,Vegetables,True,0.86,10,Peru Large Imports,66,Peru,International,Large,0.804,43.2,636,30.45,19366.2,14,34,20,2022-02-16,2022-03-08,0,2022,2,1,2,0.46689703467605875,False
ORD-119850,2022-02-02,Garlic,Roots,False,0.5,180,Netherlands Large Imports,58,Netherlands,International,Large,0.958,85.8,176,83.31,14662.56,9,15,6,2022-02-11,2022-02-17,0,2022,2,1,2,1.5031420335495342,False
ORD-168755,2022-02-02,Fresh Basil,Herbs,True,0.96,5,Gauteng Medium Distribution,9,Gauteng,Local,Medium,0.875,68.3,492,48.84,24029.28,4,4,0,2022-02-06,2022-02-06,1,2022,2,1,2,-0.7545310132139162,False
ORD-179984,2022-02-02,Potatoes White,Roots,False,0.35,60,Free State Medium Potatoes,34,Free State,Local,Medium,0.739,66.9,270,10.08,2721.6,2,3,1,2022-02-04,2022-02-05,0,2022,2,1,2,0.876037748435144,False
ORD-132028,2022-02-03,Dragon Fruit,Premium Fruits,True,0.92,7,Free State Medium Potatoes,34,Free State,Local,Medium,0.739,50.5,683,65.03,44415.49,2,4,2,2022-02-05,2022-02-07,0,2022,2,1,3,-0.33711374668440075,False
ORD-105702,2022-02-03,Zucchini,Vegetables,True,0.85,7,China Large Imports,70,China,International,Large,0.801,43.1,132,15.7,2072.4,18,39,21,2022-02-21,2022-03-14,0,2022,2,1,3,-0.04125013098597202,False
ORD-126171,2022-02-03,Butternut Squash,Vegetables,False,0.4,60,Mpumalanga Medium Vegetables,28,Mpumalanga,Local,Medium,0.792,71.2,1008,16.67,16803.36,2,6,4,2022-02-05,2022-02-09,0,2022,2,1,3,-0.15054103097612107,False
ORD-178922,2022-02-03,Cabbage,Vegetables,False,0.45,21,Eastern Cape Small Livestock,20,Eastern Cape,Local,Small,0.829,73.9,236,8.93,2107.48,5,7,2,2022-02-08,2022-02-10,0,2022,2,1,3,-0.39978131162367025,False
ORD-112866,2022-02-03,Dragon Fruit,Premium Fruits,True,0.92,7,KwaZulu-Natal Large Vegetables,18,KwaZulu-Natal,Local,Large,0.84,65.6,87,80.84,7033.08,3,4,1,2022-02-06,2022-02-07,0,2022,2,1,3,0.5051204720593788,False
ORD-126717,2022-02-03,Oranges Valencia,Fruits,False,0.38,45,North West Large Maize,41,North West,Local,Large,0.745,66.9,190,22.24,4225.6,2,3,1,2022-02-05,2022-02-06,0,2022,2,1,3,0.6155262287113069,False
ORD-122319,2022-02-03,Green Beans,Vegetables,True,0.86,7,Gauteng Small Grains,8,Gauteng,Local,Small,0.913,74.1,274,20.53,5625.22,2,2,0,2022-02-05,2022-02-05,1,2022,2,1,3,-0.5609347745123421,False
ORD-193367,2022-02-03,Blueberries,Fruits,True,0.96,7,Italy Medium Imports,61,Italy,International,Medium,0.893,55.1,925,87.6,81030.0,10,23,13,2022-02-13,2022-02-26,0,2022,2,1,3,0.8467799556378816,False
ORD-175945,2022-02-03,Grapes Red,Fruits,True,0.8,14,Western Cape Small Vegetables,2,Western Cape,Local,Small,0.919,70.9,158,35.6,5624.8,3,3,0,2022-02-06,2022-02-06,1,2022,2,1,3,-0.7433033445777611,False
ORD-178726,2022-02-03,Organic Butter Lettuce,Premium Vegetables,True,0.98,3,Italy Large Imports,62,Italy,International,Large,0.894,54.8,245,25.55,6259.75,10,21,11,2022-02-13,2022-02-24,0,2022,2,1,3,-0.4823923177327045,False
ORD-191234,2022-02-03,Organic Avocados,Premium Fruits,True,0.98,5,Mpumalanga Medium Vegetables,28,Mpumalanga,Local,Medium,0.792,59.6,106,52.9,5607.4,4,6,2,2022-02-07,2022-02-09,0,2022,2,1,3,-1.3393125106553851,False
ORD-118448,2022-02-03,Lettuce Iceberg,Vegetables,True,0.88,7,Northern Cape Small Dates,50,Northern Cape,Local,Small,0.712,53.6,310,7.5,2325.0,5,7,2,2022-02-08,2022-02-10,0,2022,2,1,3,-1.2124372321993966,False
ORD-132148,2022-02-03,Tomatoes,Vegetables,True,0.85,7,Eastern Cape Small Livestock,20,Eastern Cape,Local,Small,0.829,65.9,187,8.98,1679.26,5,7,2,2022-02-08,2022-02-10,0,2022,2,1,3,-1.7182817951199016,False
ORD-169241,2022-02-03,Green Beans,Vegetables,True,0.86,7,KwaZulu-Natal Small Vegetables,14,KwaZulu-Natal,Local,Small,0.815,59.3,884,26.74,23638.16,2,4,2,2022-02-05,2022-02-07,0,2022,2,1,3,0.5798148363221891,False
ORD-130126,2022-02-03,Oranges Valencia,Fruits,False,0.38,45,KwaZulu-Natal Small Vegetables,14,KwaZulu-Natal,Local,Small,0.815,73.9,263,21.97,5778.11,3,4,1,2022-02-06,2022-02-07,0,2022,2,1,3,0.550267706676214,False
ORD-100782,2022-02-03,Eggplant,Vegetables,True,0.82,10,Northern Cape Large Grapes,53,Northern Cape,Local,Large,0.664,50.0,99,18.74,1855.26,5,7,2,2022-02-08,2022-02-10,0,2022,2,1,3,-0.4558503317350814,False
ORD-186677,2022-02-03,Lentils,Grains,False,0.22,365,India Medium Imports,71,India,International,Medium,0.718,67.4,242,23.34,5648.28,14,39,25,2022-02-17,2022-03-14,0,2022,2,1,3,0.28368244865300507,False
ORD-101362,2022-02-03,Cauliflower,Vegetables,True,0.8,7,Northern Cape Large Grapes,53,Northern Cape,Local,Large,0.664,50.4,186,19.26,3582.36,3,5,2,2022-02-06,2022-02-08,0,2022,2,1,3,0.11315796380775976,False
ORD-118003,2022-02-03,Grapes Red,Fruits,True,0.8,14,Gauteng Medium Distribution,9,Gauteng,Local,Medium,0.875,71.5,263,29.08,7648.04,5,5,0,2022-02-08,2022-02-08,1,2022,2,1,3,-1.3589760790858223,False
ORD-176021,2022-02-03,Strawberries,Fruits,True,0.94,5,Northern Cape Large Grapes,53,Northern Cape,Local,Large,0.664,47.6,1085,42.91,46557.35,2,7,5,2022-02-05,2022-02-10,0,2022,2,1,3,-0.37802416957482593,False
ORD-197210,2022-02-03,Blueberries,Fruits,True,0.96,7,Peru Large Imports,66,Peru,International,Large,0.804,41.2,130,112.68,14648.4,12,31,19,2022-02-15,2022-03-06,0,2022,2,1,3,2.1972820226438734,True
ORD-123791,2022-02-03,Fresh Parsley,Herbs,True,0.93,7,Limpopo Large Subtropical,47,Limpopo,Local,Large,0.72,53.4,228,45.05,10271.4,3,7,4,2022-02-06,2022-02-10,0,2022,2,1,3,-0.17976392193445348,False
ORD-146860,2022-02-03,Broccoli,Vegetables,True,0.82,7,USA Large Imports,60,USA,International,Large,0.91,54.6,137,21.27,2913.99,13,27,14,2022-02-16,2022-03-02,0,2022,2,1,3,0.3087769743453348,False
ORD-183558,2022-02-03,Organic Butter Lettuce,Premium Vegetables,True,0.98,3,Free State Small Grains,31,Free State,Local,Small,0.797,60.1,604,20.41,12327.64,3,5,2,2022-02-06,2022-02-08,0,2022,2,1,3,-1.1381539480041458,False
